ISR_Number,A/C Status,ISR Status,Pri,Squadron,Location,State/Country,Region,Longitude,Latitude,RCN,BUNO,TMS,PLATFORM,TYPE,Date Created,TAT,Repair Category
1944,2,Complete,102,SQD-119,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,R09442-15-0030,168409,UH-1Y,H-1,ROTOR,4/27/2015 19:16,29,MINOR DEFECT
1945,2,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,R55150-15-0010,167020,MH-60R,H-60,ROTOR,4/27/2015 19:24,5,CORROSION
1946,2,Complete,102,SQD-53,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,R55150-15-0011,167032,MH-60R,H-60,ROTOR,4/27/2015 19:30,24,CORROSION
1947,2,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0049,166626,FA-18F,F-18 SUPERS,FIXED WING,4/27/2015 19:52,20,CORROSION
1948,2,Complete,102,SQD-116,Kuwait,Kuwait,CENTCOM,47.520832,29.346945,R09343-15-0009,166746,MV-22B,V-22,ROTOR,4/27/2015 20:22,15,MINOR DEFECT
1949,2,Passed for Action,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,.,166823,FA-18E,F-18 SUPERS,FIXED WING,4/27/2015 20:38,5,MINOR DEFECT
1950,2,Passed for Action,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,.,166826,FA-18E,F-18 SUPERS,FIXED WING,4/27/2015 20:45,23,MINOR DEFECT
1951,2,Complete,103,SQD-128,"Sigonella, Italy",Italy,EUROPE,14.960042,37.463113,.,162771,P-3C,P-3,FIXED WING,4/27/2015 20:54,10,MINOR DEFECT
1952,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0024,164674,FA-18D,F-18 LEGACY,FIXED WING,4/28/2015 0:37,12,FUEL CELL
1953,2,Complete,102,SQD-66,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,R09463-15-0009,166506,E-2C,E-2/C-2,FIXED WING,4/28/2015 1:05,11,CORROSION
1954,1,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0032,164964,FA-18C,F-18 LEGACY,FIXED WING,4/28/2015 2:46,29,MINOR DEFECT
1955,2,Complete,103,SQD-26,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,M01160-15-0015,165049,AH-1W,H-1,ROTOR,4/28/2015 2:48,39,CRACK
1956,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0029,164674,FA-18D,F-18 LEGACY,FIXED WING,4/28/2015 18:42,14,MINOR DEFECT
1957,2,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0050,166626,FA-18F,F-18 SUPERS,FIXED WING,4/28/2015 18:52,17,CORROSION
1958,2,Complete,103,SQD-33,USS George Washington,CVN,AFLOAT,148.93095,31.28425,R09372-15-0022,168396,MH-60S,H-60,ROTOR,4/28/2015 19:55,8,MINOR DEFECT
1959,2,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0023,164722,FA-18C,F-18 LEGACY,FIXED WING,4/29/2015 23:38,13,BUSHING REPAIR
1960,2,Complete,103,SQD-33,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,R09372-15-0023,168533,MH-60S,H-60,ROTOR,4/29/2015 23:44,26,BUSHING REPAIR
1961,2,Complete,103,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0030,164653,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 0:23,60,CRACK
1962,2,Squadron Cancellation,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0035,165415,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 21:00,56,PANEL REPAIR
1963,2,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0036,165415,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 22:09,66,PANEL REPAIR
1964,2,Complete,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0037,165415,FA-18D,F-18 LEGACY,FIXED WING,4/30/2015 22:12,25,MINOR DEFECT
1965,7,Complete,102,SQD-62,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09200-15-0032,168256,EA-18G,EA-18,FIXED WING,5/3/2015 6:03,11,MINOR DEFECT
1966,2,Complete,102,SQD-124,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,R09404-15-0041,168409,UH-1Y,H-1,ROTOR,5/3/2015 19:17,29,MINOR DEFECT
1967,2,Complete,102,SQD-124,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,R09404-15-0040,168407,UH-1Y,H-1,ROTOR,5/3/2015 19:18,18,MINOR DEFECT
1968,2,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0033,164964,FA-18C,F-18 LEGACY,FIXED WING,5/4/2015 18:49,30,MINOR DEFECT
1969,2,Complete,102,SQD-87,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09295-15-1017,164278,FA-18C,F-18 LEGACY,FIXED WING,5/4/2015 18:56,28,INSPECTION
1970,1,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1007,163056,MH-53E,H-53,ROTOR,5/4/2015 19:02,27,CRACK
1971,1,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1006,163066,MH-53E,H-53,ROTOR,5/4/2015 19:08,58,CRACK
1972,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,168364,FA-18E,F-18 SUPERS,FIXED WING,5/7/2015 20:28,9,MINOR DEFECT
1973,9,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0038,165411,FA-18D,F-18 LEGACY,FIXED WING,5/7/2015 21:44,23,CRACK
1974,7,Complete,102,SQD-82,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09561-15-0019,166800,FA-18F,F-18 SUPERS,FIXED WING,5/8/2015 0:08,9,MINOR DEFECT
1975,7,Complete,102,SQD-69,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09922-15-0041,168595,E-2D,E-2/C-2,FIXED WING,5/10/2015 19:58,24,BUSHING REPAIR
1976,7,Complete,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V55141-15-0018,166825,FA-18E,F-18 SUPERS,FIXED WING,5/10/2015 20:01,16,MINOR DEFECT
1977,7,Complete,103,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0039,165532,FA-18D,F-18 LEGACY,FIXED WING,5/11/2015 1:04,14,BUSHING REPAIR
1978,7,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0040,165414,FA-18D,F-18 LEGACY,FIXED WING,5/11/2015 20:08,30,MINOR DEFECT
1979,7,Squadron Cancellation,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0041,165415,FA-18D,F-18 LEGACY,FIXED WING,5/12/2015 0:12,16,MINOR DEFECT
1980,1,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0024,164906,FA-18C,F-18 LEGACY,FIXED WING,5/12/2015 0:41,6,MINOR DEFECT
1981,7,Squadron Cancellation,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0026,164873,FA-18C,F-18 LEGACY,FIXED WING,5/12/2015 21:35,24,INSPECTION
1982,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,166890,FA-18F,F-18 SUPERS,FIXED WING,5/13/2015 1:08,22,MINOR DEFECT
1983,7,Cancelled,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,R52961-15-0025,167887,MH-60S,H-60,ROTOR,5/14/2015 19:34,5,BUSHING REPAIR
1984,7,PMI Concurrent,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,R09668-15-0034,164953,FA-18D,F-18 LEGACY,FIXED WING,5/14/2015 19:37,46,CRACK
1985,7,Complete,103,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0035,165529,FA-18D,F-18 LEGACY,FIXED WING,5/15/2015 1:47,29,MINOR DEFECT
1986,7,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0029,164638,FA-18C,F-18 LEGACY,FIXED WING,5/17/2015 22:17,23,MINOR DEFECT
1987,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0028,164638,FA-18C,F-18 LEGACY,FIXED WING,5/17/2015 22:19,11,BUSHING REPAIR
1988,2,Complete,102,SQD-102,NIPPI,Japan,PACIFIC,139.482422,35.569842,R09668-15-0036,164953,FA-18D,F-18 LEGACY,FIXED WING,5/18/2015 18:17,26,MINOR DEFECT
1989,7,Complete,102,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,167032,MH-60R,H-60,ROTOR,5/19/2015 0:05,23,BUSHING REPAIR
1990,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,166890,FA-18F,F-18 SUPERS,FIXED WING,5/19/2015 0:13,19,MINOR DEFECT
1991,7,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0056,166629,FA-18F,F-18 SUPERS,FIXED WING,5/19/2015 2:04,12,CORROSION
1992,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0030,164896,FA-18C,F-18 LEGACY,FIXED WING,5/19/2015 19:58,12,BUSHING REPAIR
1993,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0031,164896,FA-18C,F-18 LEGACY,FIXED WING,5/19/2015 20:00,27,BUSHING REPAIR
1994,7,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0038,164674,FA-18D,F-18 LEGACY,FIXED WING,5/20/2015 2:34,23,MINOR DEFECT
1995,7,Complete,103,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0036,164873,FA-18C,F-18 LEGACY,FIXED WING,5/20/2015 18:41,21,BUSHING REPAIR
1996,7,Squadron Cancellation,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0039,164674,FA-18D,F-18 LEGACY,FIXED WING,5/21/2015 2:19,18,MINOR DEFECT
1997,9,Complete,102,SQD-134,USS Vinson,CVN,AFLOAT,64.618,2.8234,R09607-15-0015,162175,C-2A,E-2/C-2,FIXED WING,5/25/2015 18:57,7,MINOR DEFECT
1998,7,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,R09242-15-0030,165218,FA-18C,F-18 LEGACY,FIXED WING,5/25/2015 19:09,51,CRACK
2000,7,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0042,164892,FA-18C,F-18 LEGACY,FIXED WING,5/25/2015 19:23,9,FUEL CELL
2001,7,Complete,102,SQD-128,"Sigonella, Italy",Italy,EUROPE,14.960042,37.463113,V09610-15-0003,163289,P-3C,P-3,FIXED WING,5/26/2015 1:56,21,MINOR DEFECT
2002,7,Complete,102,SQD-69,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09922-15-0050,168593,E-2D,E-2/C-2,FIXED WING,5/26/2015 19:42,17,BUSHING REPAIR
2003,7,Complete,103,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,166859,FA-18E,F-18 SUPERS,FIXED WING,5/26/2015 21:03,16,MINOR DEFECT
2004,7,Complete,103,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09443-15-0026,167981,KC-130J,C-130,FIXED WING,5/27/2015 18:57,21,MINOR DEFECT
2005,7,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,R09242-15-0031,165194,FA-18C,F-18 LEGACY,FIXED WING,5/28/2015 19:42,14,MINOR DEFECT
2006,7,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,R09242-15-0032,165194,FA-18C,F-18 LEGACY,FIXED WING,5/28/2015 19:43,7,MINOR DEFECT
2007,2,Passed for Action,102,SQD-23,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,V08998-15-0031,168318,UH-1Y,H-1,ROTOR,6/1/2015 21:35,23,CORROSION
2008,2,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0040,165529,FA-18D,F-18 LEGACY,FIXED WING,6/2/2015 2:19,7,BUSHING REPAIR
2009,2,Complete,103,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0041,164945,FA-18D,F-18 LEGACY,FIXED WING,6/2/2015 2:28,14,BUSHING REPAIR
2010,2,Complete,102,SQD-73,USS George Washington,CVN,AFLOAT,148.93095,31.28425,R09604-15-0022,166859,FA-18E,F-18 SUPERS,FIXED WING,6/2/2015 20:13,25,MINOR DEFECT
2011,1,Complete,102,SQD-80,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09086-15-0043,166807,FA-18F,F-18 SUPERS,FIXED WING,6/2/2015 20:15,28,MINOR DEFECT
2013,2,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09443-15-0028,168065,KC-130J,C-130,FIXED WING,6/2/2015 21:08,5,MINOR DEFECT
2014,1,Complete,102,SQD-112,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09443-15-0029,167983,KC-130J,C-130,FIXED WING,6/2/2015 21:09,23,MINOR DEFECT
2015,7,Complete,102,SQD-102,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09668-15-0043,164662,FA-18D,F-18 LEGACY,FIXED WING,6/3/2015 0:48,23,MINOR DEFECT
2016,7,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,R52961-15-0027,167897,MH-60S,H-60,ROTOR,6/3/2015 1:08,49,CRACK
2017,7,Complete,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V55141-15-0023,166820,FA-18E,F-18 SUPERS,FIXED WING,6/3/2015 18:43,19,BUSHING REPAIR
2018,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0038,164733,FA-18C,F-18 LEGACY,FIXED WING,6/4/2015 1:00,47,PANEL REPAIR
2019,7,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0044,164975,FA-18C,F-18 LEGACY,FIXED WING,6/4/2015 2:55,52,CRACK
2020,7,Complete,101,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,R09242-15-0033,165191,FA-18C,F-18 LEGACY,FIXED WING,6/4/2015 14:32,20,CRACK
2021,7,Complete,102,SQD-1,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,.,166859,FA-18E,F-18 SUPERS,FIXED WING,6/4/2015 20:32,14,MINOR DEFECT
2022,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0040,164722,FA-18C,F-18 LEGACY,FIXED WING,6/7/2015 20:05,22,CRACK
2023,9,P&E Closing Action,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1008,163056,MH-53E,H-53,ROTOR,6/7/2015 20:06,5,INSPECTION
2024,7,Complete,102,SQD-69,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09922-15-0054,168594,E-2D,E-2/C-2,FIXED WING,6/7/2015 20:09,25,MINOR DEFECT
2026,2,Evaluating,103,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0040,164722,FA-18C,F-18 LEGACY,FIXED WING,6/7/2015 23:09,56,CRACK
2027,9,Complete,102,SQD-48,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,R48550-15-0013,167025,MH-60R,H-60,ROTOR,6/8/2015 20:06,30,MINOR DEFECT
2028,7,Passed for Action,102,SQD-23,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,V08998-15-0035,168318,UH-1Y,H-1,ROTOR,6/10/2015 22:25,8,CORROSION
2029,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0042,164709,FA-18C,F-18 LEGACY,FIXED WING,6/10/2015 22:29,50,CRACK
2030,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0043,164873,FA-18C,F-18 LEGACY,FIXED WING,6/10/2015 22:31,23,PANEL REPAIR
2031,7,Cancelled,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0044,164733,FA-18C,F-18 LEGACY,FIXED WING,6/16/2015 22:28,34,CRACK
2032,7,Complete,102,SQD-69,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09922-15-0057,168592,E-2D,E-2/C-2,FIXED WING,6/16/2015 22:37,7,MINOR DEFECT
2033,7,Passed for Action,102,SQD-23,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,V08998-15-0036,168404,UH-1Y,H-1,ROTOR,6/16/2015 22:43,28,MINOR DEFECT
2034,7,Passed for Action,102,SQD-23,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,V08998-15-0037,168783,UH-1Y,H-1,ROTOR,6/16/2015 22:49,26,MINOR DEFECT
2035,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0045,164712,FA-18C,F-18 LEGACY,FIXED WING,6/16/2015 23:05,11,MINOR DEFECT
2036,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0046,164896,FA-18C,F-18 LEGACY,FIXED WING,6/16/2015 23:12,26,MINOR DEFECT
2037,7,Complete,102,SQD-111,Kadena AB Okinawa JP,Okinawa,PACIFIC,127.961246,26.364453,R09235-15-0047,164896,FA-18C,F-18 LEGACY,FIXED WING,6/16/2015 23:18,9,MINOR DEFECT
2038,7,P&E Closing Action,102,SQD-45,Darwin Australia,Australia,PACIFIC,130.978081,-12.436351,N09061-15-0016,163786,HH-60H,H-60,ROTOR,6/17/2015 20:51,19,MINOR DEFECT
2039,7,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1013,163066,MH-53E,H-53,ROTOR,6/17/2015 21:41,41,CRACK
2040,7,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0059,166633,FA-18F,F-18 SUPERS,FIXED WING,6/17/2015 22:57,18,CORROSION
2041,7,P&E Closing Action,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1012,164769,MH-53E,H-53,ROTOR,6/17/2015 23:06,9,INSPECTION
2042,7,P&E Closing Action,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1011,163066,MH-53E,H-53,ROTOR,6/17/2015 23:15,7,INSPECTION
2043,7,PMI Concurrent,102,SQD-48,NIPPI,Japan,PACIFIC,139.482422,35.569842,R48550-15-0019,167033,MH-60R,H-60,ROTOR,6/18/2015 21:19,24,MINOR DEFECT
2044,9,Complete,102,SQD-102,Eielson AFB Alaska,Alaska,PACIFIC,-147.063823,64.643095,R09668-15-0046,164945,FA-18D,F-18 LEGACY,FIXED WING,6/18/2015 21:50,9,INSPECTION
2045,9,Complete,102,SQD-102,Eielson AFB Alaska,Alaska,PACIFIC,-147.063823,64.643095,R09668-15-0045,165529,FA-18D,F-18 LEGACY,FIXED WING,6/18/2015 21:51,10,INSPECTION
2046,7,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1014,163056,MH-53E,H-53,ROTOR,6/19/2015 1:25,19,MINOR DEFECT
2047,7,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1015,163066,MH-53E,H-53,ROTOR,6/19/2015 1:27,13,MINOR DEFECT
2048,7,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1016,164769,MH-53E,H-53,ROTOR,6/19/2015 1:28,26,MINOR DEFECT
2049,7,Complete,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,V55201-15-1021,162507,MH-53E,H-53,ROTOR,6/21/2015 19:57,23,MINOR DEFECT
2050,7,Complete,102,SQD-6,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,V55201-15-1022,164764,MH-53E,H-53,ROTOR,6/21/2015 19:59,26,MINOR DEFECT
2051,7,Complete,102,SQD-4,Pohang Korea,Korea,PACIFIC,129.354604,36.015563,V53827-15-1017,163056,MH-53E,H-53,ROTOR,6/21/2015 20:02,42,CRACK
2052,9,Complete,102,SQD-107,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,R09242-15-0034,165227,FA-18C,F-18 LEGACY,FIXED WING,6/22/2015 18:41,22,MINOR DEFECT
2053,9,Squadron Cancellation,102,SQD-59,Osan AB,Korea,PACIFIC,127.077221,37.14981,R09971-15-0012,168388,EA-18G,EA-18,FIXED WING,6/23/2015 0:44,30,INSPECTION
2054,7,Complete,102,SQD-12,MCAS Futenma JP,Okinawa,PACIFIC,127.776381,26.290622,R09349-15-0014,161996,CH-53E,H-53,ROTOR,6/23/2015 2:58,7,MINOR DEFECT
2055,9,Cancelled,102,SQD-39,Bahrain,Bahrain,CENTCOM,50.5577,26.0667,V0381A-15-0105,166358,MH-60S,H-60,ROTOR,6/24/2015 18:49,7,MINOR DEFECT
2056,7,Complete,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V55141-15-0024,166822,FA-18E,F-18 SUPERS,FIXED WING,6/24/2015 18:55,9,MINOR DEFECT
2057,9,Complete,102,SQD-52,NAF Atsugi JP,Japan,PACIFIC,139.482422,35.569842,R53915-15-0031,168100,MH-60R,H-60,ROTOR,6/25/2015 19:41,11,MINOR DEFECT
2058,9,Passed for Action,102,SQD-13,Hawaii,Hawaii,PACIFIC,-157.767813,21.447572,R09010-15-0024,161265,CH-53E,H-53,ROTOR,6/26/2015 2:07,16,MINOR DEFECT
2059,9,Complete,102,SQD-69,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09922-15-0070,168592,E-2D,E-2/C-2,FIXED WING,6/29/2015 2:12,12,MINOR DEFECT
2060,7,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0046,165411,FA-18D,F-18 LEGACY,FIXED WING,6/29/2015 2:49,66,CRACK
2061,7,Complete,102,SQD-69,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09922-15-0071,168594,E-2D,E-2/C-2,FIXED WING,6/29/2015 18:56,20,MINOR DEFECT
2062,7,Complete,102,SQD-53,USS George Washington,CVN,AFLOAT,148.93095,31.28425,R55150-15-0023,167017,MH-60R,H-60,ROTOR,6/29/2015 18:59,13,MINOR DEFECT
2063,7,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0065,166628,FA-18F,F-18 SUPERS,FIXED WING,6/29/2015 19:02,25,CORROSION
2064,7,Complete,103,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0051,164975,FA-18C,F-18 LEGACY,FIXED WING,6/29/2015 19:03,47,PANEL REPAIR
2065,7,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0054,164892,FA-18C,F-18 LEGACY,FIXED WING,7/1/2015 20:41,7,MINOR DEFECT
2066,2,Complete,102,SQD-101,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09232-15-0047,165411,FA-18D,F-18 LEGACY,FIXED WING,7/2/2015 0:00,28,MINOR DEFECT
2067,7,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0080,166625,FA-18F,F-18 SUPERS,FIXED WING,7/6/2015 1:52,15,CORROSION
2068,7,Complete,102,SQD-111,MCAS Iwakuni JP,Japan,PACIFIC,132.235007,34.147852,R09235-15-0053,164722,FA-18C,F-18 LEGACY,FIXED WING,7/6/2015 23:42,22,BUSHING REPAIR
2069,7,P&E Closing Action,102,SQD-80,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09086-15-0051,166677,FA-18F,F-18 SUPERS,FIXED WING,7/8/2015 18:51,34,PANEL REPAIR
2070,7,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,R52961-15-0032,166342,MH-60S,H-60,ROTOR,7/8/2015 19:47,6,BUSHING REPAIR
2071,7,Complete,102,SQD-37,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,R52961-15-0033,166342,MH-60S,H-60,ROTOR,7/8/2015 19:48,26,MINOR DEFECT
2072,7,Complete,102,SQD-71,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09560-15-0083,166626,FA-18F,F-18 SUPERS,FIXED WING,7/9/2015 19:43,25,MINOR DEFECT
2073,9,Passed for Action,102,SQD-12,Gimhae (KAL),Korea,PACIFIC,128.889352,35.269315,R09349-15-0021,164787,CH-53E,H-53,ROTOR,7/13/2015 1:47,22,MINOR DEFECT
2074,7,P&E Closing Action,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V55141-15-0026,166822,FA-18E,F-18 SUPERS,FIXED WING,7/13/2015 18:39,7,MINOR DEFECT
2075,7,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0062,164973,FA-18C,F-18 LEGACY,FIXED WING,7/13/2015 18:41,55,CRACK
2076,7,Complete,102,SQD-108,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V09241-15-0063,164980,FA-18C,F-18 LEGACY,FIXED WING,7/13/2015 18:42,17,MINOR DEFECT
2077,2,Complete,102,SQD-109,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,V09253-15-0031,164970,FA-18C,F-18 LEGACY,FIXED WING,7/14/2015 18:29,17,FUEL CELL
2078,7,Complete,102,SQD-74,USS Roosevelt,CVN,AFLOAT,17.485,34.7106,V55141-15-0027,166821,FA-18E,F-18 SUPERS,FIXED WING,7/15/2015 1:27,21,CORROSION
2079,9,Complete,102,SQD-102,Eielson AFB Alaska,Alaska,PACIFIC,-147.063823,64.643095,R09668-15-0050,164945,FA-18D,F-18 LEGACY,FIXED WING,7/15/2015 18:38,26,INSPECTION
2081,7,Complete,102,SQD-109,Andersen AB Guam,Guam,PACIFIC,144.929495,13.582484,V09253-15-0033,164970,FA-18C,F-18 LEGACY,FIXED WING,7/16/2015 19:32,64,CRACK
